loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,purpose,addr_state,loan_status
15787, 36 months,22.22,604.71,C,C3,Nurse,7 years,MORTGAGE,30076,Not Verified,23.18,0,661,0,5,0,16354,75.6,18,1,0,debt_consolidation,PA,Fully Paid
5445, 36 months,23.26,211.51,D,D2,Nurse,3 years,RENT,50434,Verified,12.3,0,804,3,10,0,6080,77.2,16,0,2,debt_consolidation,NY,Fully Paid
8545, 36 months,20.67,320.49,C,C4,Other,1 year,RENT,75467,Not Verified,21.08,0,711,0,7,0,8291,16.6,14,2,0,credit_card,OH,Fully Paid
17593, 60 months,19.22,458.5,E,E1,Nurse,7 years,OWN,36743,Not Verified,12.81,5,663,4,8,0,10481,40.0,19,2,0,medical,FL,Fully Paid
17917, 36 months,10.27,580.41,B,B3,Sales,7 years,RENT,70315,Not Verified,24.41,0,732,0,12,2,3451,37.8,16,0,0,debt_consolidation,CA,Fully Paid
22058, 60 months,19.45,577.67,A,A5,Driver,5 years,RENT,61402,Source Verified,11.08,0,733,3,9,0,13220,28.4,16,2,0,debt_consolidation,CA,Charged Off
11830, 60 months,19.57,310.6,D,D5,Sales,2 years,MORTGAGE,52577,Source Verified,31.39,1,742,0,10,2,5570,74.4,16,1,0,debt_consolidation,TX,Fully Paid
5594, 60 months,19.59,146.93,F,F3,Analyst,< 1 year,MORTGAGE,152569,Verified,19.98,1,642,0,12,2,41918,53.8,13,2,0,moving,OH,Fully Paid
5026, 36 months,10.97,164.47,C,C2,Other,8 years,RENT,73247,Verified,23.96,0,777,3,8,0,2249,75.5,20,4,1,debt_consolidation,WA,Fully Paid
11129, 36 months,24.02,436.74,C,C5,Other,2 years,RENT,68901,Not Verified,25.59,0,805,0,14,0,39640,38.1,16,1,0,car,CA,Fully Paid
16835, 60 months,22.0,464.96,C,C1,Teacher,< 1 year,RENT,54962,Source Verified,13.64,1,668,4,13,0,3989,77.2,18,1,0,debt_consolidation,TX,Current
16829, 36 months,23.01,651.53,C,C3,Manager,1 year,MORTGAGE,58435,Verified,23.65,0,648,0,13,0,4251,80.0,14,3,0,debt_consolidation,PA,Current
10785, 60 months,14.7,254.88,F,F5,Analyst,3 years,MORTGAGE,27699,Not Verified,24.18,0,752,0,17,0,87474,61.2,19,0,0,credit_card,TX,Fully Paid
17512, 36 months,14.72,604.66,B,B5,Sales,4 years,MORTGAGE,88400,Not Verified,23.0,0,714,0,12,0,3722,30.2,21,0,0,moving,FL,Current
9734, 36 months,24.84,386.2,F,F1,Developer,3 years,MORTGAGE,82254,Not Verified,10.86,0,730,2,9,0,12972,55.2,17,2,0,medical,NC,Fully Paid
17441, 36 months,6.34,533.28,D,D4,Driver,10+ years,RENT,91965,Not Verified,13.2,1,684,3,15,1,1019,35.3,26,1,0,credit_card,PA,Fully Paid
3831, 36 months,11.28,125.93,G,G4,Other,5 years,MORTGAGE,31074,Verified,34.14,0,655,4,6,0,4580,31.5,15,0,0,home_improvement,WA,Current
13466, 60 months,12.56,303.37,F,F5,Nurse,7 years,MORTGAGE,84785,Verified,19.94,0,712,1,10,1,2926,32.5,22,0,0,credit_card,MI,Fully Paid
10867, 36 months,13.52,368.88,C,C4,Nurse,5 years,OWN,66732,Not Verified,14.96,0,735,0,9,0,9711,38.8,15,2,0,wedding,WA,Current
10050, 36 months,9.51,321.98,E,E3,Sales,< 1 year,RENT,53957,Source Verified,9.58,0,663,1,13,0,5377,44.9,20,0,0,credit_card,TX,Fully Paid
5146, 60 months,22.92,144.83,C,C1,Teacher,6 years,MORTGAGE,72499,Not Verified,20.21,0,807,3,11,0,5769,32.3,25,1,0,credit_card,TX,Fully Paid
10068, 36 months,10.24,326.0,C,C3,Driver,2 years,MORTGAGE,67226,Not Verified,20.37,0,661,0,9,1,3678,23.5,18,0,0,debt_consolidation,PA,Current
33586, 60 months,13.82,778.36,C,C2,Developer,3 years,MORTGAGE,82222,Verified,25.61,0,657,4,12,0,18946,36.3,13,0,0,debt_consolidation,MI,Fully Paid
19167, 36 months,19.8,710.36,C,C3,Engineer,3 years,RENT,62257,Verified,19.26,4,675,4,9,0,25569,12.5,17,2,0,debt_consolidation,CA,Charged Off
28978, 36 months,6.97,894.36,B,B5,Sales,8 years,MORTGAGE,53961,Not Verified,10.84,0,694,1,13,0,24516,55.5,22,2,0,home_improvement,FL,Current
9290, 36 months,11.71,307.28,C,C4,Manager,5 years,MORTGAGE,73192,Source Verified,29.3,0,749,0,8,0,5975,41.5,26,1,0,major_purchase,TX,Fully Paid
6492, 36 months,7.07,200.66,D,D5,Teacher,8 years,RENT,85142,Source Verified,32.02,0,757,0,6,0,5412,82.4,20,0,0,debt_consolidation,CA,Fully Paid
23577, 36 months,6.33,720.79,D,D1,Teacher,5 years,MORTGAGE,45879,Verified,15.19,0,718,2,12,0,9825,75.2,26,1,0,debt_consolidation,NJ,Fully Paid
8964, 36 months,19.32,330.04,D,D4,Nurse,2 years,RENT,43254,Not Verified,16.4,0,672,1,8,0,9996,37.2,26,0,0,debt_consolidation,NY,Fully Paid
32985, 36 months,9.44,1055.68,F,F4,Developer,3 years,MORTGAGE,117696,Source Verified,15.66,0,794,0,10,0,21436,24.0,22,4,0,home_improvement,NY,Fully Paid
29603, 36 months,23.76,1157.68,B,B5,Sales,6 years,RENT,82337,Verified,24.45,0,710,1,11,0,29481,83.4,23,4,2,debt_consolidation,WA,Fully Paid
16815, 60 months,21.88,463.27,A,A2,Driver,9 years,MORTGAGE,68199,Verified,28.21,0,725,0,12,0,15959,11.2,24,1,0,other,MI,Fully Paid
13920, 36 months,15.81,488.08,D,D1,Developer,2 years,MORTGAGE,53762,Verified,27.57,2,738,1,8,0,5335,33.3,13,2,0,debt_consolidation,IL,Fully Paid
6976, 60 months,9.95,148.05,F,F3,Analyst,1 year,RENT,40722,Not Verified,21.75,1,664,0,6,3,2771,77.5,17,2,0,debt_consolidation,WA,Current
32725, 36 months,10.69,1066.58,A,A5,Driver,8 years,RENT,82099,Verified,33.46,0,760,0,8,0,6891,62.0,16,5,0,debt_consolidation,NY,Fully Paid
9486, 60 months,17.26,237.08,C,C4,Sales,6 years,RENT,87001,Not Verified,32.9,0,770,0,9,0,15450,69.7,22,1,0,debt_consolidation,GA,Current
9140, 36 months,20.75,343.18,A,A4,Engineer,6 years,RENT,98191,Source Verified,31.22,0,675,2,9,0,1789,72.6,20,2,0,small_business,WA,Charged Off
9006, 36 months,17.49,323.29,F,F1,Engineer,< 1 year,MORTGAGE,74751,Not Verified,24.12,0,667,1,8,0,6718,28.4,24,2,0,major_purchase,CA,Fully Paid
25960, 36 months,16.26,916.01,C,C2,Teacher,5 years,MORTGAGE,118904,Not Verified,5.23,0,722,3,4,0,5823,16.5,15,0,0,major_purchase,TX,Default
19404, 36 months,5.89,589.34,A,A1,Manager,8 years,RENT,71795,Not Verified,26.79,2,687,0,7,0,12801,19.5,32,0,0,major_purchase,FL,Fully Paid
17275, 36 months,23.66,674.67,E,E2,Developer,4 years,MORTGAGE,57253,Verified,26.72,0,728,1,8,0,7485,49.8,19,1,0,vacation,TX,Fully Paid
9735, 60 months,10.31,208.33,C,C3,Driver,3 years,MORTGAGE,107232,Not Verified,30.35,0,709,4,11,0,1704,57.8,19,1,0,major_purchase,PA,Fully Paid
12776, 60 months,14.33,299.47,G,G1,Engineer,6 years,MORTGAGE,61587,Source Verified,20.23,1,713,0,10,0,5321,42.1,18,3,0,wedding,OH,Current
15840, 36 months,10.63,515.81,A,A4,Engineer,5 years,MORTGAGE,92669,Verified,29.34,0,778,3,6,0,552,85.8,9,1,0,debt_consolidation,AZ,Charged Off
5132, 36 months,23.15,199.06,F,F2,Nurse,4 years,OWN,101914,Not Verified,34.12,0,735,0,12,0,25866,50.5,22,0,0,debt_consolidation,MI,Fully Paid
22885, 36 months,12.63,767.01,C,C1,Manager,6 years,MORTGAGE,44055,Not Verified,31.16,0,620,1,9,0,15269,20.4,27,0,1,debt_consolidation,AZ,Fully Paid
10122, 36 months,18.02,366.04,E,E4,Teacher,3 years,OWN,84864,Source Verified,15.21,0,681,4,9,0,17599,53.8,17,0,0,debt_consolidation,FL,Charged Off
9859, 36 months,5.71,298.64,D,D3,Driver,9 years,MORTGAGE,35237,Not Verified,24.52,2,729,0,12,0,6711,43.3,24,1,0,debt_consolidation,CA,Charged Off
15750, 36 months,11.11,516.46,C,C1,Analyst,2 years,MORTGAGE,26667,Source Verified,15.63,1,708,0,14,2,19973,59.8,21,1,0,credit_card,NY,Fully Paid
40000, 36 months,16.79,1421.93,C,C2,Other,5 years,MORTGAGE,56205,Not Verified,30.26,2,699,3,8,3,2373,41.6,23,3,0,debt_consolidation,OH,Default
21547, 36 months,7.49,670.15,C,C5,Driver,10+ years,OTHER,212682,Source Verified,10.87,0,712,0,11,0,6797,51.9,17,5,0,debt_consolidation,AZ,Charged Off
11586, 60 months,16.64,285.7,B,B5,Teacher,8 years,OTHER,113327,Not Verified,25.47,0,718,0,10,0,3260,50.8,27,0,0,debt_consolidation,OH,Fully Paid
11901, 60 months,17.87,301.37,A,A2,Other,2 years,MORTGAGE,48619,Verified,17.41,3,711,1,10,0,1142,47.4,21,3,0,small_business,TX,Fully Paid
40000, 36 months,6.82,1231.79,B,B5,Sales,1 year,MORTGAGE,54726,Not Verified,20.13,0,677,1,10,0,8072,57.8,17,1,0,debt_consolidation,FL,Fully Paid
5912, 36 months,14.71,204.1,E,E1,Manager,2 years,RENT,37768,Not Verified,19.49,1,664,3,8,0,11602,19.4,12,0,0,major_purchase,NC,Fully Paid
12695, 36 months,13.58,431.3,A,A2,Driver,6 years,OWN,49988,Verified,16.35,0,732,3,6,0,19101,10.3,18,0,0,major_purchase,CA,Fully Paid
11122, 36 months,11.29,365.65,B,B4,Nurse,6 years,OTHER,72847,Verified,23.38,0,650,0,6,1,3070,28.6,17,2,0,wedding,CA,Fully Paid
12679, 60 months,14.49,298.25,F,F5,Manager,10+ years,OTHER,111336,Verified,30.84,2,766,2,12,0,18120,10.2,29,1,0,debt_consolidation,IL,Current
6843, 36 months,9.69,219.81,B,B5,Analyst,7 years,MORTGAGE,60856,Source Verified,6.84,4,622,1,9,0,4743,49.1,25,2,1,debt_consolidation,OH,Fully Paid
23779, 60 months,16.85,589.05,A,A4,Driver,8 years,RENT,72178,Verified,7.72,1,674,2,8,0,16382,71.6,24,0,1,credit_card,PA,Current
25880, 60 months,22.73,725.56,B,B5,Driver,1 year,OWN,40724,Not Verified,29.89,0,662,0,10,0,35678,40.6,12,0,1,debt_consolidation,MA,Fully Paid
8278, 36 months,21.44,313.75,C,C2,Other,6 years,RENT,26722,Source Verified,13.18,0,723,0,7,0,10488,29.8,22,4,0,major_purchase,CA,Current
12390, 36 months,15.12,430.23,C,C4,Engineer,10+ years,MORTGAGE,196789,Verified,14.06,0,750,0,8,0,7658,79.4,12,2,0,debt_consolidation,NY,Charged Off
13866, 36 months,14.94,480.26,A,A3,Manager,5 years,OTHER,29046,Source Verified,12.89,4,796,0,13,2,47859,70.5,19,4,0,moving,VA,Charged Off
24875, 36 months,19.17,913.96,D,D4,Nurse,3 years,MORTGAGE,99112,Source Verified,21.5,0,734,0,3,0,12736,79.5,18,3,0,debt_consolidation,TX,Current
13143, 36 months,16.01,462.13,A,A1,Manager,3 years,MORTGAGE,50145,Source Verified,23.65,0,700,0,12,0,7536,23.0,22,0,0,vacation,IL,Current
20915, 60 months,20.85,564.06,D,D2,Driver,1 year,MORTGAGE,54878,Verified,28.05,0,672,1,9,0,17830,18.1,18,0,0,credit_card,PA,Default
9162, 36 months,24.96,364.09,B,B2,Engineer,3 years,RENT,31572,Not Verified,29.26,1,668,0,16,0,21737,54.5,23,1,0,major_purchase,MI,Fully Paid
28533, 36 months,7.13,882.71,B,B2,Driver,10+ years,MORTGAGE,51034,Verified,13.16,1,735,1,14,0,23183,53.7,17,2,0,wedding,NY,Fully Paid
6478, 36 months,24.72,256.61,C,C4,Other,2 years,RENT,34439,Source Verified,32.19,1,684,2,10,0,4146,41.5,15,0,0,debt_consolidation,CA,Charged Off
7680, 36 months,17.07,274.08,A,A5,Manager,8 years,MORTGAGE,42852,Source Verified,13.11,1,724,1,12,0,1321,19.3,25,3,0,home_improvement,IL,Fully Paid
16198, 36 months,20.45,605.7,D,D5,Sales,7 years,RENT,46583,Not Verified,8.86,4,645,2,6,0,4666,47.8,25,1,0,small_business,OH,Fully Paid
22528, 60 months,18.4,576.98,B,B4,Nurse,7 years,MORTGAGE,109592,Verified,23.5,1,687,0,11,0,1824,45.2,21,1,0,home_improvement,VA,Fully Paid
11847, 36 months,5.22,356.24,B,B5,Teacher,6 years,RENT,135855,Not Verified,33.55,0,715,3,13,0,13869,71.3,15,2,0,debt_consolidation,MA,Fully Paid
28382, 36 months,6.64,871.69,B,B3,Teacher,2 years,MORTGAGE,69261,Verified,20.79,0,682,0,9,0,85873,83.4,27,2,0,credit_card,TX,Current
22538, 60 months,22.88,633.8,B,B4,Manager,< 1 year,MORTGAGE,63119,Source Verified,25.11,0,722,0,7,3,18451,62.4,25,1,0,small_business,FL,Fully Paid
8734, 36 months,8.97,277.62,A,A2,Manager,5 years,MORTGAGE,77498,Source Verified,8.54,1,764,1,12,0,29607,25.8,21,1,2,debt_consolidation,PA,Fully Paid
21494, 36 months,23.7,839.89,C,C3,Other,10+ years,OWN,63612,Source Verified,16.5,1,768,1,7,0,1489,45.9,14,0,0,debt_consolidation,CA,Fully Paid
21936, 36 months,24.98,871.94,B,B2,Analyst,5 years,MORTGAGE,67955,Verified,10.46,0,642,1,5,0,23210,61.6,18,2,2,car,CA,Fully Paid
8893, 36 months,13.36,301.18,C,C3,Driver,< 1 year,RENT,68571,Source Verified,6.75,0,621,0,10,0,4544,43.3,25,2,0,debt_consolidation,TX,Fully Paid
15104, 36 months,6.85,465.33,E,E3,Teacher,6 years,OTHER,42328,Not Verified,25.41,0,682,0,6,0,7958,66.3,29,0,0,major_purchase,TX,Fully Paid
19196, 36 months,14.78,663.37,E,E2,Manager,9 years,RENT,72814,Source Verified,30.24,0,723,5,16,2,7520,25.1,25,4,0,home_improvement,IL,Charged Off
21501, 60 months,20.13,571.2,B,B3,Manager,3 years,RENT,58969,Source Verified,28.43,1,704,2,10,0,7792,16.3,26,0,0,home_improvement,GA,Fully Paid
23186, 36 months,24.95,921.26,D,D3,Nurse,< 1 year,MORTGAGE,63380,Not Verified,20.67,0,800,1,13,1,8914,35.9,21,2,0,major_purchase,TX,Charged Off
24499, 36 months,13.69,833.63,A,A5,Developer,1 year,MORTGAGE,99678,Source Verified,6.03,0,697,2,8,0,16098,19.7,24,2,0,home_improvement,TX,Fully Paid
40000, 36 months,23.53,1559.46,G,G5,Analyst,1 year,MORTGAGE,76959,Not Verified,32.36,1,682,0,8,1,15011,33.9,19,0,0,vacation,MA,Fully Paid
15817, 36 months,16.0,556.08,F,F4,Teacher,10+ years,RENT,165635,Verified,31.32,0,726,4,8,0,42839,39.8,26,5,0,debt_consolidation,NC,Current
6695, 60 months,21.74,183.92,G,G1,Driver,1 year,MORTGAGE,19116,Verified,10.3,0,669,4,8,1,9355,27.3,19,2,0,home_improvement,NY,Fully Paid
24302, 36 months,18.71,887.26,B,B3,Sales,9 years,MORTGAGE,58929,Not Verified,10.51,0,735,0,14,0,4009,15.1,30,0,0,home_improvement,TX,Fully Paid
15808, 60 months,20.04,419.17,A,A2,Nurse,4 years,MORTGAGE,58149,Not Verified,22.04,0,710,4,15,2,4450,13.4,19,0,0,debt_consolidation,NY,Charged Off
8991, 36 months,7.84,281.08,C,C1,Engineer,8 years,RENT,38372,Source Verified,13.74,0,762,1,11,0,4489,70.2,22,1,0,debt_consolidation,CA,Charged Off
5170, 36 months,7.5,160.82,B,B1,Analyst,5 years,RENT,66022,Source Verified,33.92,0,702,3,16,1,4612,66.9,20,2,1,credit_card,NY,Charged Off
6032, 36 months,24.22,237.35,A,A4,Engineer,6 years,OTHER,46959,Verified,7.15,0,628,2,16,0,2463,18.5,23,1,0,debt_consolidation,TX,Fully Paid
7361, 60 months,9.4,154.24,C,C1,Nurse,3 years,OWN,49994,Not Verified,18.68,2,781,0,18,0,6127,59.5,15,1,0,debt_consolidation,GA,Fully Paid
9855, 36 months,5.63,298.16,B,B2,Developer,5 years,RENT,59090,Source Verified,11.84,2,677,5,7,0,2818,87.3,18,3,0,small_business,NY,Late (31-120 days)
21796, 36 months,18.07,788.74,B,B3,Engineer,5 years,MORTGAGE,92065,Not Verified,22.53,2,707,1,10,0,20974,25.8,24,5,0,credit_card,NC,Late (31-120 days)
40000, 60 months,22.56,1117.53,B,B1,Teacher,2 years,MORTGAGE,78866,Source Verified,22.86,0,696,1,9,0,5830,36.1,18,2,2,major_purchase,TX,Fully Paid
13003, 36 months,22.36,499.02,E,E5,Sales,8 years,RENT,176614,Verified,19.04,0,663,1,13,0,1001,24.4,17,4,0,wedding,MA,Fully Paid
8617, 36 months,10.33,279.38,A,A3,Teacher,8 years,RENT,65214,Source Verified,24.56,2,700,1,10,0,1246,80.2,26,0,0,car,IL,Late (31-120 days)
8408, 36 months,14.93,291.18,C,C1,Driver,10+ years,MORTGAGE,53817,Verified,31.71,0,684,3,12,0,20474,53.9,15,1,0,debt_consolidation,MA,Current
13169, 36 months,7.94,412.3,D,D2,Manager,6 years,RENT,58193,Verified,31.15,0,715,1,13,0,24259,81.5,23,3,0,home_improvement,IL,Charged Off
26350, 60 months,6.72,518.29,B,B1,Teacher,4 years,RENT,56602,Not Verified,32.47,0,754,1,8,0,15097,56.9,21,0,0,debt_consolidation,WA,Charged Off
17960, 36 months,22.91,694.38,A,A2,Sales,8 years,MORTGAGE,131534,Verified,32.95,1,688,0,11,0,29317,45.1,21,0,0,medical,CA,Fully Paid
15153, 36 months,19.8,561.6,D,D2,Other,3 years,OTHER,58845,Not Verified,21.98,0,698,3,8,0,16739,35.9,12,0,0,medical,VA,Default
8124, 36 months,8.28,255.63,B,B2,Analyst,5 years,MORTGAGE,41265,Not Verified,17.16,0,743,2,5,0,7876,89.2,12,2,0,credit_card,CA,Current
11175, 36 months,5.83,339.11,A,A1,Sales,< 1 year,MORTGAGE,46486,Source Verified,9.18,0,713,4,10,0,8288,26.2,28,0,0,other,NY,Fully Paid
5751, 36 months,12.63,192.75,B,B2,Manager,3 years,MORTGAGE,37338,Verified,29.45,0,664,1,15,0,7388,22.1,27,1,1,debt_consolidation,CA,Fully Paid
10513, 36 months,12.19,350.14,A,A5,Developer,5 years,RENT,46381,Verified,13.95,2,706,3,7,0,5564,53.7,19,0,0,home_improvement,WA,Fully Paid
30132, 36 months,14.35,1034.97,B,B1,Other,< 1 year,RENT,54269,Not Verified,7.07,0,698,1,10,0,29852,82.2,19,1,0,credit_card,TX,Current
40000, 60 months,14.77,946.77,E,E2,Developer,8 years,RENT,127049,Verified,24.74,0,731,1,9,0,12894,41.8,21,0,1,debt_consolidation,GA,Fully Paid
8561, 36 months,23.09,331.8,E,E4,Manager,< 1 year,MORTGAGE,36679,Not Verified,14.69,0,734,3,10,0,15951,68.1,23,0,0,home_improvement,NC,Fully Paid
10066, 36 months,20.22,375.22,E,E3,Engineer,4 years,RENT,33854,Verified,29.81,0,664,2,7,1,3743,76.4,12,2,0,major_purchase,NY,Charged Off
12357, 36 months,9.14,393.75,B,B2,Nurse,2 years,RENT,121864,Verified,27.96,0,755,0,3,0,1834,17.5,16,1,0,medical,CA,Fully Paid
9183, 36 months,19.81,340.38,C,C2,Nurse,7 years,MORTGAGE,22909,Source Verified,7.37,0,611,3,10,0,65932,83.2,23,1,0,debt_consolidation,CA,Current
8316, 60 months,22.71,233.05,C,C5,Analyst,< 1 year,RENT,45426,Verified,11.63,0,703,3,12,0,5893,46.7,17,0,0,credit_card,WA,Fully Paid
6378, 36 months,16.8,226.76,B,B5,Sales,8 years,MORTGAGE,40379,Not Verified,14.52,0,701,0,9,0,5120,82.0,18,0,0,small_business,FL,Fully Paid
15769, 36 months,6.4,482.59,C,C5,Engineer,6 years,RENT,25823,Not Verified,22.28,0,656,3,6,1,15094,46.5,15,2,0,credit_card,NC,Fully Paid
27988, 36 months,24.41,1104.08,A,A4,Driver,5 years,RENT,131764,Not Verified,33.72,0,684,3,9,0,9533,88.1,9,1,0,medical,FL,Charged Off
15559, 36 months,6.34,475.74,B,B3,Other,8 years,MORTGAGE,33825,Verified,26.79,2,672,0,8,0,26373,46.6,21,0,0,credit_card,FL,Current
16818, 36 months,17.73,605.74,B,B1,Developer,7 years,MORTGAGE,65353,Source Verified,11.39,0,641,0,9,1,22831,84.1,31,1,0,wedding,FL,Fully Paid
9302, 36 months,15.22,323.46,B,B1,Other,9 years,RENT,114418,Verified,6.36,2,766,0,7,0,2902,84.6,22,0,0,debt_consolidation,CA,Fully Paid
17678, 36 months,18.01,639.19,A,A2,Engineer,< 1 year,RENT,43362,Source Verified,15.24,0,686,3,12,2,21137,72.8,20,2,0,debt_consolidation,AZ,Fully Paid
4861, 60 months,16.67,119.95,C,C5,Teacher,7 years,RENT,59984,Not Verified,26.94,0,711,1,13,0,3636,64.4,20,1,0,debt_consolidation,FL,Fully Paid
8729, 60 months,21.38,238.02,D,D5,Analyst,5 years,MORTGAGE,40600,Verified,25.89,0,658,1,8,0,10730,14.0,24,1,1,credit_card,GA,Fully Paid
11553, 36 months,15.65,404.18,C,C3,Manager,10+ years,MORTGAGE,15000,Source Verified,28.19,4,712,2,12,0,832,67.0,14,2,0,debt_consolidation,MA,Fully Paid
17989, 36 months,6.35,550.12,B,B2,Other,8 years,MORTGAGE,64135,Verified,11.24,2,667,3,10,0,3781,58.8,23,2,0,credit_card,WA,Fully Paid
19732, 36 months,7.52,613.97,D,D5,Developer,7 years,OTHER,34589,Source Verified,16.58,0,661,0,12,0,8547,66.8,27,1,0,major_purchase,NJ,Fully Paid
9878, 36 months,5.78,299.52,B,B1,Other,4 years,MORTGAGE,27995,Not Verified,9.48,0,698,2,4,0,15788,52.3,17,3,0,credit_card,NY,Fully Paid
35517, 60 months,12.37,796.71,F,F1,Other,9 years,MORTGAGE,59750,Source Verified,9.17,0,791,2,14,0,4903,25.6,20,1,0,other,MI,Current
11919, 60 months,15.62,287.45,D,D4,Sales,3 years,MORTGAGE,77386,Verified,29.02,0,629,0,11,0,19948,48.5,21,1,1,home_improvement,NY,Fully Paid
9527, 36 months,20.01,354.11,F,F3,Manager,2 years,RENT,101836,Source Verified,27.28,0,689,4,9,0,16699,59.6,30,0,0,credit_card,TX,Charged Off
8786, 60 months,6.18,170.59,C,C2,Developer,< 1 year,MORTGAGE,31348,Not Verified,20.37,1,727,0,5,0,7382,40.1,26,0,0,moving,NJ,Fully Paid
12054, 60 months,6.2,234.16,D,D3,Teacher,6 years,MORTGAGE,36010,Verified,5.78,0,702,1,11,0,3535,53.5,23,2,0,medical,MA,Fully Paid
12694, 60 months,6.03,245.59,C,C1,Analyst,6 years,MORTGAGE,78675,Source Verified,30.57,0,740,0,11,0,16924,43.2,17,3,0,vacation,MI,Fully Paid
5537, 36 months,12.02,183.96,C,C2,Developer,3 years,MORTGAGE,34375,Source Verified,25.67,0,655,1,9,0,42207,24.3,20,0,0,credit_card,CA,Current
31638, 36 months,9.29,1010.36,C,C4,Other,5 years,MORTGAGE,149038,Verified,8.78,5,736,1,9,0,21633,72.4,29,0,0,debt_consolidation,GA,Fully Paid
11425, 36 months,18.38,415.22,C,C4,Analyst,5 years,OTHER,34866,Source Verified,17.1,0,696,1,7,2,9729,53.8,16,0,0,major_purchase,IL,Current
16511, 60 months,12.43,370.88,C,C1,Teacher,6 years,MORTGAGE,35468,Not Verified,31.43,0,765,0,7,0,11670,82.9,17,2,0,debt_consolidation,MA,Charged Off
17969, 60 months,22.51,501.51,A,A1,Driver,8 years,MORTGAGE,29757,Source Verified,8.2,1,646,0,10,0,17606,17.4,26,1,0,major_purchase,MA,Current
6968, 36 months,7.74,217.52,A,A2,Engineer,6 years,OWN,25035,Source Verified,16.81,0,678,1,15,0,30560,17.2,21,1,0,debt_consolidation,IL,Fully Paid
6929, 36 months,22.06,264.84,A,A2,Analyst,10+ years,RENT,55859,Source Verified,11.62,0,703,0,8,0,17025,28.6,18,1,0,major_purchase,NY,Current
16439, 36 months,6.11,500.93,A,A3,Developer,4 years,RENT,38661,Source Verified,6.5,4,709,0,12,0,3559,28.2,27,2,0,major_purchase,MI,Fully Paid
8887, 36 months,24.96,353.16,F,F2,Analyst,1 year,RENT,44508,Verified,28.84,0,610,1,12,0,1348,73.6,14,0,0,credit_card,NJ,Fully Paid
8883, 36 months,7.42,275.99,E,E5,Engineer,7 years,OWN,123148,Source Verified,34.34,2,656,0,12,0,8280,12.0,19,1,0,credit_card,WA,Current
15745, 60 months,12.96,357.92,A,A3,Engineer,2 years,RENT,43526,Verified,26.68,0,651,0,7,0,100000,33.6,23,2,0,home_improvement,CA,Fully Paid
8183, 36 months,22.89,316.29,B,B2,Manager,4 years,OWN,94151,Source Verified,32.29,0,794,4,7,0,7290,71.5,18,0,0,major_purchase,NY,Fully Paid
18411, 60 months,12.9,417.96,D,D2,Driver,7 years,MORTGAGE,61752,Verified,31.2,0,742,0,11,0,21184,48.2,19,0,0,credit_card,VA,Fully Paid
12698, 60 months,10.45,272.62,F,F4,Engineer,10+ years,MORTGAGE,46283,Source Verified,25.05,2,666,1,7,0,6895,77.2,22,1,0,debt_consolidation,TX,Default
8913, 36 months,5.74,270.1,A,A4,Sales,2 years,MORTGAGE,77776,Source Verified,30.94,0,701,0,11,0,5649,11.2,17,3,0,moving,AZ,Current
7830, 36 months,23.8,306.37,E,E2,Sales,2 years,RENT,48146,Source Verified,14.41,5,693,1,7,0,1437,34.7,9,2,0,medical,TX,Fully Paid
12610, 36 months,16.74,447.95,C,C1,Engineer,9 years,OTHER,24517,Verified,16.83,0,632,0,10,0,11532,63.5,22,4,0,debt_consolidation,FL,Fully Paid
12193, 60 months,9.16,254.05,B,B5,Sales,2 years,RENT,25036,Source Verified,16.03,0,668,0,8,0,4497,49.5,23,4,0,debt_consolidation,MI,Fully Paid
12795, 60 months,24.23,369.8,C,C5,Engineer,3 years,MORTGAGE,77618,Source Verified,27.6,0,777,0,13,0,2425,30.6,23,1,0,home_improvement,TX,Fully Paid
10010, 36 months,22.84,386.65,B,B2,Developer,4 years,MORTGAGE,41430,Source Verified,6.81,1,790,0,7,0,2197,13.0,21,1,0,home_improvement,CA,Fully Paid
22266, 36 months,15.75,780.06,C,C1,Engineer,3 years,RENT,37014,Not Verified,31.81,0,754,0,10,1,11488,45.7,27,1,1,home_improvement,CA,Late (31-120 days)
12192, 60 months,13.85,282.74,D,D5,Sales,1 year,OWN,32352,Source Verified,15.46,0,734,0,10,0,5839,78.2,27,1,0,credit_card,NC,Current
15992, 36 months,6.63,491.09,E,E1,Sales,2 years,RENT,36241,Not Verified,5.96,0,613,0,13,0,48641,10.1,21,0,0,small_business,IL,Fully Paid
14608, 36 months,12.63,489.6,A,A1,Manager,9 years,OWN,50455,Not Verified,19.48,0,623,4,6,0,10628,15.8,21,2,0,debt_consolidation,NY,Fully Paid
7392, 36 months,6.0,224.88,C,C5,Nurse,5 years,MORTGAGE,122309,Not Verified,18.83,0,724,2,15,0,7237,24.1,18,1,0,debt_consolidation,OH,Current
13868, 36 months,10.19,448.72,D,D2,Teacher,4 years,MORTGAGE,198019,Not Verified,34.04,0,717,0,13,0,7228,78.4,18,0,0,major_purchase,VA,Current
15226, 36 months,16.92,542.24,C,C4,Engineer,7 years,RENT,58327,Verified,21.63,0,743,1,9,2,2061,58.8,21,1,0,debt_consolidation,TX,Current
